65,2016-01-22-106,nan,nan,nan,nan,nan,nan,nan
66,2016-01-22-106,nan,nan,nan,nan,nan,nan,nan
1,2016-01-22-118,1630.0,447.0,160.0,107.0,4.0,1.0,52.0
2,2016-01-22-118,721.0,179.0,40.0,19.0,4.0,1.0,52.0
3,2016-01-22-118,248.0,49.0,15.0,5.0,4.0,1.0,52.0
4,2016-01-22-118,678.0,289.0,74.0,46.0,4.0,1.0,52.0
5,2016-01-22-118,135.0,10.0,2.0,9.0,4.0,1.0,52.0
6,2016-01-22-118,379.0,127.0,45.0,31.0,4.0,1.0,52.0
7,2016-01-22-118,1996.0,540.0,159.0,75.0,4.0,1.0,52.0
8,2016-01-22-118,2782.0,672.0,211.0,167.0,4.0,1.0,52.0
9,2016-01-22-118,700.0,160.0,60.0,31.0,4.0,1.0,52.0
10,2016-01-22-118,nan,nan,nan,nan,nan,nan,nan
11,2016-01-22-118,811.0,164.0,58.0,29.0,4.0,1.0,52.0
12,2016-01-22-118,1837.0,379.0,112.0,63.0,4.0,1.0,52.0
13,2016-01-22-118,601.0,65.0,9.0,14.0,4.0,1.0,52.0
14,2016-01-22-118,1580.0,337.0,95.0,70.0,4.0,1.0,52.0
15,2016-01-22-118,24.0,0.0,0.0,0.0,4.0,1.0,52.0
16,2016-01-22-118,354.0,67.0,27.0,24.0,4.0,1.0,52.0
17,2016-01-22-118,368.0,48.0,21.0,6.0,4.0,1.0,52.0
18,2016-01-22-118,535.0,79.0,29.0,12.0,4.0,1.0,52.0
19,2016-01-22-118,1159.0,158.0,49.0,44.0,4.0,1.0,52.0
20,2016-01-22-118,1111.0,270.0,48.0,37.0,4.0,1.0,52.0
21,2016-01-22-118,894.0,140.0,60.0,38.0,4.0,1.0,52.0
22,2016-01-22-118,773.0,216.0,57.0,27.0,4.0,1.0,52.0
23,2016-01-22-118,2998.0,1010.0,302.0,238.0,4.0,1.0,52.0
24,2016-01-22-118,1185.0,405.0,97.0,87.0,4.0,1.0,52.0
25,2016-01-22-118,877.0,248.0,43.0,55.0,4.0,1.0,52.0
26,2016-01-22-118,389.0,91.0,27.0,13.0,4.0,1.0,52.0
27,2016-01-22-118,1423.0,409.0,80.0,60.0,4.0,1.0,52.0
28,2016-01-22-118,1575.0,494.0,111.0,87.0,4.0,1.0,52.0
29,2016-01-22-118,792.0,232.0,78.0,32.0,4.0,1.0,52.0
30,2016-01-22-118,246.0,35.0,9.0,7.0,4.0,1.0,52.0
31,2016-01-22-118,653.0,75.0,22.0,22.0,4.0,1.0,52.0
32,2016-01-22-118,177.0,29.0,2.0,2.0,4.0,1.0,52.0
33,2016-01-22-118,284.0,72.0,17.0,9.0,4.0,1.0,52.0
34,2016-01-22-118,216.0,43.0,8.0,0.0,4.0,1.0,52.0
35,2016-01-22-118,327.0,51.0,11.0,2.0,4.0,1.0,52.0
36,2016-01-22-118,366.0,52.0,15.0,14.0,4.0,1.0,52.0
37,2016-01-22-118,1768.0,405.0,145.0,114.0,4.0,1.0,52.0
38,2016-01-22-118,417.0,132.0,34.0,16.0,4.0,1.0,52.0
39,2016-01-22-118,130.0,19.0,11.0,7.0,4.0,1.0,52.0
40,2016-01-22-118,283.0,48.0,10.0,10.0,4.0,1.0,52.0
41,2016-01-22-118,369.0,63.0,15.0,6.0,4.0,1.0,52.0
42,2016-01-22-118,1547.0,470.0,161.0,84.0,4.0,1.0,52.0
43,2016-01-22-118,158.0,9.0,1.0,0.0,4.0,1.0,52.0
44,2016-01-22-118,84.0,5.0,0.0,12.0,4.0,1.0,52.0
45,2016-01-22-118,176.0,16.0,4.0,4.0,4.0,1.0,52.0
46,2016-01-22-118,1442.0,518.0,140.0,109.0,4.0,1.0,52.0
47,2016-01-22-118,468.0,88.0,12.0,17.0,4.0,1.0,52.0
48,2016-01-22-118,2762.0,645.0,164.0,139.0,4.0,1.0,52.0
49,2016-01-22-118,262.0,30.0,2.0,3.0,4.0,1.0,52.0
50,2016-01-22-118,133.0,38.0,10.0,10.0,4.0,1.0,52.0
51,2016-01-22-118,4109.0,1603.0,398.0,236.0,4.0,1.0,52.0
52,2016-01-22-118,144.0,11.0,2.0,4.0,4.0,1.0,52.0
53,2016-01-22-118,412.0,60.0,12.0,6.0,4.0,1.0,52.0
54,2016-01-22-118,nan,nan,nan,nan,nan,nan,nan
55,2016-01-22-118,112.0,6.0,8.0,3.0,4.0,1.0,52.0
56,2016-01-22-118,247.0,32.0,8.0,0.0,4.0,1.0,52.0
57,2016-01-22-118,601.0,83.0,20.0,19.0,4.0,1.0,52.0
58,2016-01-22-118,202.0,34.0,18.0,2.0,4.0,1.0,52.0
59,2016-01-22-118,193.0,31.0,15.0,5.0,4.0,1.0,52.0
60,2016-01-22-118,110.0,10.0,5.0,1.0,4.0,1.0,52.0
61,2016-01-22-118,194.0,50.0,13.0,5.0,4.0,1.0,52.0
62,2016-01-22-118,28.0,8.0,2.0,2.0,4.0,1.0,52.0
63,2016-01-22-118,nan,nan,nan,nan,nan,nan,nan
64,2016-01-22-118,515.0,115.0,43.0,23.0,4.0,1.0,52.0
65,2016-01-22-118,435.0,50.0,11.0,5.0,4.0,1.0,52.0
66,2016-01-22-118,285.0,52.0,10.0,8.0,4.0,1.0,52.0
1,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
2,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
3,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
4,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
5,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
6,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
7,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
8,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
9,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
10,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
11,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
12,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
13,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
14,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
15,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
16,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
17,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
18,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
19,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
20,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
21,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
22,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
23,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
24,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
25,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
26,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
27,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
28,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
29,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
30,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
31,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
32,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
33,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
34,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
35,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
36,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
37,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
38,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
39,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
40,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
41,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
42,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
43,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
44,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
45,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
46,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
47,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
48,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
49,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
50,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
51,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
52,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
53,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
54,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
55,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
56,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
57,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
58,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
59,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
60,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
61,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
62,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
63,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
64,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
65,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
66,2016-01-22-130,nan,nan,nan,nan,nan,nan,nan
1,2016-01-22-142,1522.5,256.0,86.5,63.0,6.0,1.0,98.0
2,2016-01-22-142,727.5,85.0,30.5,29.0,6.0,1.0,98.0
3,2016-01-22-142,238.0,25.0,7.0,6.0,6.0,1.0,98.0
4,2016-01-22-142,650.5,142.5,43.0,27.5,6.0,1.0,98.0
5,2016-01-22-142,nan,nan,nan,nan,nan,nan,nan
6,2016-01-22-142,345.5,73.0,28.0,20.0,6.0,1.0,98.0
7,2016-01-22-142,1891.0,357.5,115.5,61.5,6.0,1.0,98.0
8,2016-01-22-142,2855.5,343.0,128.5,109.5,6.0,1.0,98.0
9,2016-01-22-142,598.0,107.5,33.5,17.5,6.0,1.0,98.0
10,2016-01-22-142,116.0,30.0,4.0,4.0,6.0,1.0,98.0
11,2016-01-22-142,751.5,110.5,34.5,21.5,6.0,1.0,98.0
12,2016-01-22-142,1734.5,192.5,61.0,34.5,6.0,1.0,98.0
13,2016-01-22-142,416.5,32.0,15.5,9.5,6.0,1.0,98.0
14,2016-01-22-142,1520.0,211.5,64.5,46.0,6.0,1.0,98.0
15,2016-01-22-142,nan,nan,nan,nan,nan,nan,nan
16,2016-01-22-142,309.5,34.5,19.5,17.5,6.0,1.0,98.0
17,2016-01-22-142,364.5,19.5,12.5,5.5,6.0,1.0,98.0
18,2016-01-22-142,396.5,56.5,17.0,23.5,6.0,1.0,98.0
19,2016-01-22-142,1064.5,105.0,23.5,28.5,6.0,1.0,98.0
20,2016-01-22-142,1030.5,141.0,44.0,30.0,6.0,1.0,98.0
21,2016-01-22-142,720.5,86.0,32.5,19.0,6.0,1.0,98.0
22,2016-01-22-142,733.0,151.0,37.0,20.0,6.0,1.0,98.0
23,2016-01-22-142,3092.5,617.0,176.5,182.0,6.0,1.0,98.0
24,2016-01-22-142,1237.5,287.5,93.0,42.5,6.0,1.0,98.0
25,2016-01-22-142,780.5,103.5,29.0,22.0,6.0,1.0,98.0
26,2016-01-22-142,305.5,72.5,35.0,15.0,6.0,1.0,98.0
27,2016-01-22-142,1429.0,197.5,49.0,37.5,6.0,1.0,98.0
28,2016-01-22-142,1534.0,288.0,79.5,58.5,6.0,1.0,98.0
29,2016-01-22-142,768.5,164.0,40.5,33.5,6.0,1.0,98.0
30,2016-01-22-142,122.0,22.5,4.0,1.0,6.0,1.0,98.0
31,2016-01-22-142,533.0,55.5,15.0,9.5,6.0,1.0,98.0
32,2016-01-22-142,112.0,7.5,3.5,0.5,6.0,1.0,98.0
33,2016-01-22-142,198.5,47.0,16.5,8.5,6.0,1.0,98.0
34,2016-01-22-142,216.5,38.0,6.5,4.5,6.0,1.0,98.0
35,2016-01-22-142,193.5,31.5,11.0,0.5,6.0,1.0,98.0
36,2016-01-22-142,289.5,30.5,6.5,11.0,6.0,1.0,98.0
37,2016-01-22-142,1664.0,272.0,97.5,68.5,6.0,1.0,98.0
38,2016-01-22-142,376.0,94.5,23.5,19.0,6.0,1.0,98.0
39,2016-01-22-142,104.5,13.5,5.0,3.0,6.0,1.0,98.0
40,2016-01-22-142,248.5,25.0,4.0,3.5,6.0,1.0,98.0
41,2016-01-22-142,323.5,48.5,8.5,3.5,6.0,1.0,98.0
42,2016-01-22-142,1503.5,267.0,75.0,48.5,6.0,1.0,98.0
43,2016-01-22-142,176.0,8.0,1.0,1.0,6.0,1.0,98.0
44,2016-01-22-142,47.0,0.0,1.0,0.0,6.0,1.0,98.0
45,2016-01-22-142,122.0,9.5,1.5,0.5,6.0,1.0,98.0
46,2016-01-22-142,1459.5,297.0,98.5,65.0,6.0,1.0,98.0
47,2016-01-22-142,372.0,50.5,15.5,5.0,6.0,1.0,98.0
48,2016-01-22-142,2561.0,347.0,94.5,74.5,6.0,1.0,98.0
49,2016-01-22-142,196.0,27.0,7.0,3.0,6.0,1.0,98.0
50,2016-01-22-142,51.0,10.0,3.0,0.0,6.0,1.0,98.0
51,2016-01-22-142,4148.5,763.5,212.0,145.0,6.0,1.0,98.0
52,2016-01-22-142,nan,nan,nan,nan,nan,nan,nan
53,2016-01-22-142,292.0,39.5,11.5,7.5,6.0,1.0,98.0
54,2016-01-22-142,nan,nan,nan,nan,nan,nan,nan
55,2016-01-22-142,88.5,7.5,1.0,6.5,6.0,1.0,98.0
56,2016-01-22-142,164.0,21.0,10.0,2.0,6.0,1.0,98.0
57,2016-01-22-142,531.5,39.0,17.0,16.0,6.0,1.0,98.0
58,2016-01-22-142,139.0,8.0,7.0,9.0,6.0,1.0,98.0
59,2016-01-22-142,145.5,25.5,11.5,4.5,6.0,1.0,98.0
60,2016-01-22-142,95.0,20.0,1.0,0.0,6.0,1.0,98.0
61,2016-01-22-142,110.0,28.0,6.0,0.0,6.0,1.0,98.0
62,2016-01-22-142,49.0,9.0,3.0,0.0,6.0,1.0,98.0
63,2016-01-22-142,nan,nan,nan,nan,nan,nan,nan
64,2016-01-22-142,446.0,57.5,19.5,13.5,6.0,1.0,98.0
65,2016-01-22-142,nan,nan,nan,nan,nan,nan,nan
66,2016-01-22-142,235.5,30.0,9.5,14.5,6.0,1.0,98.0
1,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
2,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
3,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
4,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
5,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
6,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
7,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
8,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
9,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
10,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
11,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
12,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
13,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
14,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
15,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
16,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
17,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
18,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
19,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
20,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
21,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
22,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
23,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
24,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
25,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
26,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
27,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
28,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
29,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
30,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
31,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
32,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
33,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
34,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
35,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
36,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
37,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
38,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
39,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
40,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
41,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
42,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
43,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
44,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
45,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
46,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
47,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
48,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
49,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
50,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
51,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
52,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
53,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
54,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
55,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
56,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
57,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
58,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
59,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
60,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
61,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
62,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
63,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
64,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
65,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
66,2016-01-24-58,nan,nan,nan,nan,nan,nan,nan
1,2016-01-24-70,1645.0,325.0,92.0,89.0,1.0,-6.0,63.0
2,2016-01-24-70,678.0,128.0,23.0,27.0,1.0,-6.0,63.0
3,2016-01-24-70,255.0,35.0,20.0,2.0,1.0,-6.0,63.0
4,2016-01-24-70,712.0,201.0,57.0,33.0,1.0,-6.0,63.0
5,2016-01-24-70,113.0,28.0,2.0,2.0,1.0,-6.0,63.0
6,2016-01-24-70,346.0,66.0,23.0,18.0,1.0,-6.0,63.0
7,2016-01-24-70,2168.0,377.0,107.0,57.0,1.0,-6.0,63.0
8,2016-01-24-70,2666.0,477.0,163.0,116.0,1.0,-6.0,63.0
9,2016-01-24-70,629.0,94.0,36.0,27.0,1.0,-6.0,63.0
10,2016-01-24-70,176.0,15.0,9.0,1.0,1.0,-6.0,63.0
11,2016-01-24-70,844.0,160.0,50.0,21.0,1.0,-6.0,63.0
12,2016-01-24-70,1795.0,244.0,69.0,47.0,1.0,-6.0,63.0
13,2016-01-24-70,425.0,41.0,24.0,16.0,1.0,-6.0,63.0
14,2016-01-24-70,1537.0,236.0,105.0,46.0,1.0,-6.0,63.0
15,2016-01-24-70,nan,nan,nan,nan,nan,nan,nan
16,2016-01-24-70,315.0,56.0,13.0,19.0,1.0,-6.0,63.0
17,2016-01-24-70,341.0,26.0,16.0,8.0,1.0,-6.0,63.0
18,2016-01-24-70,505.0,64.0,16.0,20.0,1.0,-6.0,63.0
19,2016-01-24-70,1109.0,116.0,29.0,24.0,1.0,-6.0,63.0
20,2016-01-24-70,1054.0,185.0,37.0,43.0,1.0,-6.0,63.0
21,2016-01-24-70,776.0,78.0,32.0,24.0,1.0,-6.0,63.0
22,2016-01-24-70,870.0,182.0,42.0,36.0,1.0,-6.0,63.0
23,2016-01-24-70,2924.0,737.0,212.0,202.0,1.0,-6.0,63.0
24,2016-01-24-70,1170.0,257.0,71.0,63.0,1.0,-6.0,63.0
25,2016-01-24-70,873.0,183.0,49.0,40.0,1.0,-6.0,63.0
26,2016-01-24-70,330.0,62.0,15.0,20.0,1.0,-6.0,63.0
27,2016-01-24-70,1475.0,240.0,55.0,38.0,1.0,-6.0,63.0
28,2016-01-24-70,1551.0,339.0,114.0,77.0,1.0,-6.0,63.0
29,2016-01-24-70,742.0,230.0,44.0,52.0,1.0,-6.0,63.0
30,2016-01-24-70,186.0,40.0,5.0,6.0,1.0,-6.0,63.0
31,2016-01-24-70,516.0,46.0,23.0,15.0,1.0,-6.0,63.0
32,2016-01-24-70,123.0,16.0,3.0,2.0,1.0,-6.0,63.0
33,2016-01-24-70,173.0,41.0,12.0,11.0,1.0,-6.0,63.0
34,2016-01-24-70,242.0,50.0,17.0,8.0,1.0,-6.0,63.0
35,2016-01-24-70,240.0,53.0,7.0,7.0,1.0,-6.0,63.0
36,2016-01-24-70,343.0,38.0,16.0,16.0,1.0,-6.0,63.0
37,2016-01-24-70,1642.0,285.0,97.0,91.0,1.0,-6.0,63.0
38,2016-01-24-70,379.0,95.0,14.0,15.0,1.0,-6.0,63.0
39,2016-01-24-70,132.0,21.0,2.0,2.0,1.0,-6.0,63.0
40,2016-01-24-70,254.0,42.0,2.0,3.0,1.0,-6.0,63.0
41,2016-01-24-70,290.0,39.0,11.0,6.0,1.0,-6.0,63.0
42,2016-01-24-70,1518.0,432.0,111.0,73.0,1.0,-6.0,63.0
43,2016-01-24-70,176.0,12.0,1.0,3.0,1.0,-6.0,63.0
44,2016-01-24-70,128.0,20.0,0.0,3.0,1.0,-6.0,63.0
45,2016-01-24-70,180.0,7.0,2.0,3.0,1.0,-6.0,63.0
46,2016-01-24-70,1433.0,233.0,67.0,51.0,1.0,-6.0,63.0
47,2016-01-24-70,454.0,90.0,21.0,11.0,1.0,-6.0,63.0
48,2016-01-24-70,2505.0,567.0,197.0,147.0,1.0,-6.0,63.0
49,2016-01-24-70,249.0,36.0,4.0,3.0,1.0,-6.0,63.0
50,2016-01-24-70,182.0,21.0,5.0,8.0,1.0,-6.0,63.0
51,2016-01-24-70,3963.0,1288.0,343.0,157.0,1.0,-6.0,63.0
52,2016-01-24-70,96.0,24.0,6.0,4.0,1.0,-6.0,63.0
53,2016-01-24-70,382.0,43.0,5.0,9.0,1.0,-6.0,63.0
54,2016-01-24-70,nan,nan,nan,nan,nan,nan,nan
55,2016-01-24-70,144.0,17.0,11.0,0.0,1.0,-6.0,63.0
56,2016-01-24-70,221.0,28.0,9.0,5.0,1.0,-6.0,63.0
57,2016-01-24-70,530.0,107.0,31.0,23.0,1.0,-6.0,63.0
58,2016-01-24-70,192.0,22.0,6.0,8.0,1.0,-6.0,63.0
59,2016-01-24-70,154.0,31.0,7.0,10.0,1.0,-6.0,63.0
60,2016-01-24-70,135.0,22.0,2.0,1.0,1.0,-6.0,63.0
61,2016-01-24-70,118.0,56.0,9.0,8.0,1.0,-6.0,63.0
62,2016-01-24-70,17.0,1.0,5.0,0.0,1.0,-6.0,63.0
63,2016-01-24-70,nan,nan,nan,nan,nan,nan,nan
64,2016-01-24-70,426.0,79.0,15.0,15.0,1.0,-6.0,63.0
65,2016-01-24-70,nan,nan,nan,nan,nan,nan,nan
66,2016-01-24-70,310.0,54.0,16.0,21.0,1.0,-6.0,63.0
1,2016-01-24-82,1596.0,395.0,135.0,104.0,1.0,-4.0,61.0
2,2016-01-24-82,611.0,210.0,38.0,16.0,1.0,-4.0,61.0
3,2016-01-24-82,230.0,47.0,17.0,1.0,1.0,-4.0,61.0
4,2016-01-24-82,721.0,198.0,62.0,58.0,1.0,-4.0,61.0
5,2016-01-24-82,175.0,10.0,5.0,2.0,1.0,-4.0,61.0
6,2016-01-24-82,346.0,51.0,33.0,24.0,1.0,-4.0,61.0
7,2016-01-24-82,1949.0,436.0,150.0,111.0,1.0,-4.0,61.0
8,2016-01-24-82,2758.0,480.0,173.0,134.0,1.0,-4.0,61.0
9,2016-01-24-82,612.0,136.0,57.0,44.0,1.0,-4.0,61.0
10,2016-01-24-82,186.0,5.0,3.0,6.0,1.0,-4.0,61.0
11,2016-01-24-82,899.0,163.0,49.0,21.0,1.0,-4.0,61.0
12,2016-01-24-82,1765.0,375.0,108.0,69.0,1.0,-4.0,61.0
13,2016-01-24-82,564.0,61.0,15.0,8.0,1.0,-4.0,61.0
14,2016-01-24-82,1533.0,318.0,76.0,81.0,1.0,-4.0,61.0
15,2016-01-24-82,nan,nan,nan,nan,nan,nan,nan
16,2016-01-24-82,311.0,55.0,19.0,19.0,1.0,-4.0,61.0
17,2016-01-24-82,395.0,58.0,19.0,3.0,1.0,-4.0,61.0
18,2016-01-24-82,471.0,71.0,23.0,22.0,1.0,-4.0,61.0
19,2016-01-24-82,1122.0,140.0,40.0,28.0,1.0,-4.0,61.0
20,2016-01-24-82,1043.0,178.0,42.0,28.0,1.0,-4.0,61.0
21,2016-01-24-82,870.0,143.0,48.0,28.0,1.0,-4.0,61.0
22,2016-01-24-82,762.0,223.0,48.0,17.0,1.0,-4.0,61.0
23,2016-01-24-82,2762.0,909.0,323.0,221.0,1.0,-4.0,61.0
24,2016-01-24-82,1109.0,284.0,110.0,71.0,1.0,-4.0,61.0
25,2016-01-24-82,815.0,221.0,78.0,26.0,1.0,-4.0,61.0
26,2016-01-24-82,358.0,98.0,20.0,26.0,1.0,-4.0,61.0
27,2016-01-24-82,1448.0,312.0,54.0,51.0,1.0,-4.0,61.0
28,2016-01-24-82,1596.0,427.0,111.0,77.0,1.0,-4.0,61.0
29,2016-01-24-82,756.0,272.0,54.0,28.0,1.0,-4.0,61.0
30,2016-01-24-82,186.0,25.0,9.0,6.0,1.0,-4.0,61.0
31,2016-01-24-82,541.0,63.0,27.0,10.0,1.0,-4.0,61.0
32,2016-01-24-82,127.0,14.0,11.0,6.0,1.0,-4.0,61.0
33,2016-01-24-82,254.0,87.0,31.0,9.0,1.0,-4.0,61.0
34,2016-01-24-82,267.0,38.0,11.0,3.0,1.0,-4.0,61.0
35,2016-01-24-82,254.0,50.0,5.0,4.0,1.0,-4.0,61.0
36,2016-01-24-82,399.0,38.0,10.0,4.0,1.0,-4.0,61.0
37,2016-01-24-82,1769.0,324.0,112.0,88.0,1.0,-4.0,61.0
38,2016-01-24-82,421.0,116.0,31.0,11.0,1.0,-4.0,61.0
39,2016-01-24-82,181.0,32.0,8.0,3.0,1.0,-4.0,61.0
40,2016-01-24-82,279.0,37.0,18.0,16.0,1.0,-4.0,61.0
41,2016-01-24-82,344.0,74.0,11.0,6.0,1.0,-4.0,61.0
42,2016-01-24-82,1477.0,474.0,213.0,93.0,1.0,-4.0,61.0
43,2016-01-24-82,164.0,4.0,1.0,1.0,1.0,-4.0,61.0
44,2016-01-24-82,82.0,9.0,0.0,0.0,1.0,-4.0,61.0
45,2016-01-24-82,199.0,9.0,2.0,1.0,1.0,-4.0,61.0
46,2016-01-24-82,1357.0,318.0,107.0,57.0,1.0,-4.0,61.0
47,2016-01-24-82,534.0,124.0,30.0,5.0,1.0,-4.0,61.0
48,2016-01-24-82,2473.0,729.0,248.0,213.0,1.0,-4.0,61.0
49,2016-01-24-82,202.0,27.0,7.0,6.0,1.0,-4.0,61.0
